comment_id,parent_comment_id,create_time,video_id,content,user_id,nickname,sex,sign,avatar,sub_comment_count,like_count,last_modify_ts
113936599504,0,1653208230,641871731,省流：40w66w差距不大   绿联的三方线好一些,302233689,吉吉心之所念,保密,,http://i0.hdslb.com/bfs/face/4e636f0fcba899faf893f30f17a3569ab0764e9d.jpg,12,206,1765377665622
113936953584,0,1653208467,641871731,"华为和荣耀的22.5W及以下快充，非常的生草，有很多充电器，具体参数不记得了，用协议表检测，很多C口都是支持FCP或SCP的（或者两个都支持），18-22.5W的都有
但华为和荣耀你插C口充电器，常常会默认优先握手PD（华为和荣耀对PD协议不友好），导致充电器兼容的私有快充协议用不上，名存实亡[囧][囧]",630789088,文宇今天吃哈姆,保密,"cf手游前国1超觉樱斗士AK战力称号获得者。
我这里欢迎任何人，但不欢迎任何ml和hc人，我为游戏氪金且不开挂和无故骂人，谁也没资格审判我",https://i1.hdslb.com/bfs/face/ae3c2ec7044d47a8763291dab797090a27ba87ec.jpg,12,230,1765377665623
113990882144,0,1653234585,641871731,话说，华为最稀有的充电器是真正的“第一代”荣耀magic40W超级快充（5V8A协议）[歪嘴],390190029,血泪飞鸟,保密,,http://i0.hdslb.com/bfs/face/member/noface.jpg,3,55,1765377665623
114089731056,0,1653312866,641871731,华为nova6  5G 40w快充，给推荐个品牌吧，线和头都需要,1057205487,蒹葭伊人欢欢,保密,科技数码，电影彩蛋，生活琐碎,https://i0.hdslb.com/bfs/face/a0653749ff67958f723495660231839ee14edff4.jpg,7,15,1765377665624
282327493505,0,1764756782,115651104546407,我对华为的评价就是一辆用着面包车发动机的劳斯莱斯。除了芯片，其他全是大满贯。。。,9104493,豆子别调皮了,男,哎要我去 我胡汉三又回来了,https://i0.hdslb.com/bfs/face/d6c01500f035ed7ff47b225d1a156933646468b7.jpg,12,69,1765377665653
284208313984,0,1764727959,115651104546407,华为这折叠屏，该说不说，确实有质感，别家的折叠屏没这味儿。,103691960,你回来了蒜蓉鸡翅,男,,https://i2.hdslb.com/bfs/face/e4a71972386f6bca9cf638c3cdd5735ba7838b32.jpg,43,625,1765377665655
282302381121,0,1764736708,115651104546407,我说实话，有些弹幕确实太搞笑了，其实不喜欢可以不看的，就非要跳出来说一下自己的“见解”🥲,509381389,落日与桦树同框,男,打开生活的钥匙，就在你自己手里,https://i1.hdslb.com/bfs/face/90b46bca8ec7133ce36fc53a8d5353de625e3c3c.jpg,3,68,1765377665656
284217921328,0,1764735262,115651104546407,华驼88越用越发[doge],103640,卡普鲁,男,,http://i2.hdslb.com/bfs/face/9965a9ddc3e0616bb7032533ddc91b8449303ee9.jpg,0,12,1765377665657
284232805056,0,1764746356,115651104546407,华泽，你吃太好了,22481704,leonbpop,男,,https://i1.hdslb.com/bfs/face/7aef711d311d997a668e0d7e791159e2bd59d4f9.jpg,0,2,1765377665658
284301163312,0,1764811097,115651104546407,我米没有涉及这个赛道，评论区和谐的要命[笑哭],312703039,千舟已过万重山-,保密,果星花OV耀索七合一粉丝,https://i1.hdslb.com/bfs/face/ae42d3f55a7ac8575fbc9b0b7bcf781b331f5e0d.jpg,5,35,1765377665659
282292991361,0,1764729517,115651104546407,最后面AI 读书这段好厉害,490363492,你干嘛哇_,男,,https://i1.hdslb.com/bfs/face/1cd4a3f6efb0542ab70e493f4ff7ee31ed65d4ff.jpg,0,8,1765377665660
282294111313,0,1764730443,115651104546407,推荐了两个同事的mate60系列升级了6，结果问我为啥不早点推荐他们升级[笑哭][笑哭],33065957,福尔摩_哲,男,一个把B站当qq空间玩的人,https://i2.hdslb.com/bfs/baselabs/f48013a3c2a64100143c476b916525be85064141.jpg,6,60,1765377665661
282310186177,0,1764742520,115651104546407,在折叠屏这块华为也算是一骑绝尘了，三星的3折叠屏只也发布了没量产售卖，华为已经量产售卖出到第二代了，马上第三代可能也要出了，不要忘了三星也是全球屏幕出货量最高的厂商了,386688886,周家小白初长成,保密,心里住着天使，怎能不为她插上翅膀,https://i1.hdslb.com/bfs/face/44ed3e369ff323dc50dfbb83d38d54683a8267f5.jpg,0,4,1765377665662
282292015969,0,1764728560,115651104546407,9030的提升太惊艳了，期待x8了。太心动折叠屏了。实力不允许，必须一步到位，我的m40还在用，一点不卡，没有换x7的理由[藏狐]。再忍一年直接更强芯片，x8期待爆表，必换。[生气],3546383925644076,快乐天命猴丶,男,,https://i0.hdslb.com/bfs/face/15a219c00e90f92fbaf8931f1a5a98dacd680058.jpg,29,100,1765377665664
284937137904,0,1765357972,115693349570469,这个特别大桃子二代很急啊，发表了个人意见也没说什么，莫名其妙就把我拉黑了,3546922174385015,G杯粉色奶龙,保密,,https://i2.hdslb.com/bfs/face/860e3d37eedbe6c57df9a0876b3c407cd1f9fbf5.jpg,5,37,1765377714520
282981781297,0,1765350270,115693349570469,这玩意就是对着iPad Pro打的，比它多出来的功能当送的就行，至于以后会不会越用越接近电脑就要看华子后续发力了[doge],2492976,热更新HotUpdate,男,游戏、数码和生活。,https://i0.hdslb.com/bfs/face/3730db01cda57033ab1a563c902f8c7597347f04.jpg,17,100,1765377714522
284927447344,0,1765349779,115693349570469,扬声器真爽的[doge],21707342,高山行者RTZ,男,,https://i2.hdslb.com/bfs/face/efb6c80482acf6001872a4394b732478f424a497.jpg,0,7,1765377714523
282981290145,0,1765349829,115693349570469,感觉最适合的是做设计的职业，还有把屏幕掰下来直接给老板看方案,89734590,又酷又帅又可爱,女,,https://i0.hdslb.com/bfs/face/18c06941e30c426940448adf3ca29cf9631a274f.jpg,2,12,1765377714524
282981307409,0,1765349872,115693349570469,这个磁吸键盘支架真的是平板的最优解了，希望友商赶快跟进,12923591,Material3600,女,儿子在骂 孙子在串 只有爷爷沉重地打出爆了,https://i2.hdslb.com/bfs/face/8ffc3fe4c79a18d2c5053afddf7de4ba4407e73a.jpg,7,24,1765377714525
283013855985,0,1765372877,115693349570469,什么样的目标用户会买这个？ 实在是不理解  只用来文字图片办公的人群吗？ 就不提 macbookair 了 荣耀的 magicbook 也不行啊  纯平板办公？ 桌面级处理器也不能用 pc 软件,9160156,宸宇ChenYu,男,悲观者永远正确，但乐观者才能永远前进,https://i1.hdslb.com/bfs/face/69db107761b397ba148a617ec15312045d4c8a1b.jpg,1,2,1765377714527
282993121217,0,1765359875,115693349570469,开头那个音乐闻着味儿就来了,2051613676,阴暗太刀虾,男,"一个明日方舟，暗区突围玩家
，
，
，
，
，
，
，
，
，
，
，
别翻开了，就是没了，说的就是你",https://i1.hdslb.com/bfs/face/d9d4776f27d2d952560159ed92bce7b45244baa8.jpg,0,3,1765377714528
284929518016,0,1765351729,115693349570469,顶级模具,389329435,安梦待无忧,女,不喜欢看就不要点进别人头像,https://i1.hdslb.com/bfs/face/15cc6b18e84d0ece45181bb8bfbc3fe67b815880.webp,0,4,1765377714529
283017879105,0,1765375334,115693349570469,"别忘了京東搜〖国补津贴336〗
🀄了660多国补卷，买东西更优惠[蹲蹲]",3546700761270294,桃桃乌龙呀22,保密,,https://i0.hdslb.com/bfs/face/09254d48afce2f9c658cd47690085c998f998fd6.jpg,0,1,1765377714531
282987759393,0,1765355716,115693349570469,"感谢up主，非常好的视频[星星眼]我们开发了一款APP解放鸿蒙设备生产力！完美适配所有鸿蒙手机/平板/PC/二合一的多平台搜索APP,【搜觅QuickSearch】,本次带来超多新功能:一键多搜,碰一碰分享,锁屏卡片/桌面卡片等。演示视频https://b23.tv/BV1fdUCBCE1D 

借楼宣传，共建鸿蒙生态！感谢up主！[给心心]",3493117713976223,开发者_W_Horizon,保密,做一件事，不但有意义，还要有意思 .,https://i2.hdslb.com/bfs/face/d70b56e0022ca4b259550b2492352626db8cf9b8.jpg,0,8,1765377714531
245552904240,0,1729957054,113368849449974,抑郁的不要进华为，压力大容易复发,475833235,苏醒2020,保密,,http://i0.hdslb.com/bfs/face/member/noface.jpg,37,712,1765377714560
245254296193,0,1729918504,113368849449974,孩子一条心想进华为，是因为他知道华为工资高，他只是想逃离家庭罢了。,32878975,Zachzeiler,保密,,http://i0.hdslb.com/bfs/face/member/noface.jpg,27,645,1765377714562
245309291953,0,1729963059,113368849449974,华为有多大你知道吗，多少子公司多少岗位，进华为是一个模糊的概念，不一定走校招,33507286,GavinKot,男,,https://i1.hdslb.com/bfs/face/e029b4d4b1b8a0f74ae462651713c99fa970a6fe.jpg,20,377,1765377714563
245504441456,0,1729919747,113368849449974,得过抑郁真的不适合，顶不住的,427145001,王天天lesley,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,10,308,1765377714564
249799150496,0,1734277197,113368849449974,都说华为加班加班，有些组确实加班，但是也不是每周都有班来加，要申请的呀，不是想加就能加的，要给加班费或者调休的好吗。麻烦你们周六日来深圳天安云谷华为园区看看，周六日有几个人加班，食堂都没几个档口开。,3613327,领导充电我盖盖,保密,为中华之崛起而读书,https://i1.hdslb.com/bfs/face/10905e3af5fee9e6d82dfeead9a7fed5355e61f1.jpg,16,38,1765377714566
245273268833,0,1729935906,113368849449974,华为还是大头外包，211也是外包。,39174076,我今天又长帅了,男,想写诗的程序员。,https://i1.hdslb.com/bfs/face/4022a1125017424879b6e3183833d196cc0e8c42.jpg,11,187,1765377714567
245430204177,0,1730106610,113368849449974,想进华为去武汉理工啊。周围接口一半都武汉理工的。抗压能力差真别来包括生理和心理！BCM期间心理压力一度飙到200+，长期熬夜一度给自己干进医院。,115235776,红色的螺钉,保密,最喜欢的颜色是红色????????,https://i1.hdslb.com/bfs/face/df0fc25ade9c43adc1052f98af38c695cc614ec9.jpg,10,85,1765377714568
246413025200,0,1730865411,113368849449974,进大厂得端正一个态度，就是前期工资很高也不能加杠杆，也不能放肆的大手大脚，攒点钱就算35失业，几百万到手也够下半辈子躺平了,28388901,大00白,男,网络杠精＋喷子，如果你要来动态查我成分，麻烦把我的动态转发一下,https://i0.hdslb.com/bfs/face/member/noface.jpg,7,58,1765377714569
245532700800,0,1729943049,113368849449974,[笑哭]目标华为 还有这种目标,13946441,新番女主是我老婆,男,b站间接股东,https://i2.hdslb.com/bfs/face/e822311f1711d61cce28dc967ba437f30954ba9e.jpg,6,87,1765377714570
245286576737,0,1729945770,113368849449974,而且初二因为家庭原因抑郁休学，我个人不太看好他的接受挫折能力，所以这样家庭把进入华为作为终极目标很有可能就是孩子高考失利然后颓废掉，我建议家里早为孩子准备工作和房子的门路然后培养孩子独挑大梁或者子承父母业的能力，且不要把自己为孩子的付出挂在嘴边上，即使是父母公司传子女，也别絮絮叨叨，因为孩子早年的抑郁很可能就是原生家庭根本不照顾孩子情绪，施压还口口声声为了孩子直接逼疯的，他需要的试错后的包容，是考不上理想学校后自我和解，不是非华为不可，先处理好原生家庭问题，再教育孩子把路走宽，父母和孩子都要学会接受妥协。,8637354,-AngeliveD-,保密,执子之手，相守一瞬，亦是一生,http://i0.hdslb.com/bfs/face/76df28253c6701a69e71513ef5b42c15c9c89cc4.jpg,0,58,1765377714570
282729603857,0,1765106021,115672059217698,我真的挺怀疑这个视频是不是外国人做的  哪怕用AI写文案，也不至于写成这样吧  咋对这两家公司的理解还不如国外的那些忽悠专家呢[千恋万花表情包_？？],11940057,Lidamu萌理,保密,这个世界上最让人讨厌的就是媚日dog了੭ ᐕ)੭*⁾⁾,https://i0.hdslb.com/bfs/face/544222901ff6e4bf22ff8549d0ab53b125b449b9.jpg,4,13,1765377723660
282685559169,0,1765077519,115672059217698,而且up主避开最底线的问题，某些爵士恶毒诅咒消费者，甚至线下搞破坏，甚至到了危害生命安全的地步，这是人类能干出的事？,249105376,悱恻丿,保密,,https://i1.hdslb.com/bfs/face/eb200fc9869164bcc0149e0e96d349573c9001b5.jpg,0,25,1765377723666
284700233744,0,1765128441,115672059217698,被米的市占打怕了不得想招吗？攻击企业不行，攻击产品也不行，然后攻击用户，触发用户反击，多简单的事儿。,1974243,魂魄幽灵子,男,哼 啊啊啊啊啊啊啊啊！,https://i0.hdslb.com/bfs/face/f3504c3d9b93bfbe13babb8111dd5b5ff91f2632.jpg,0,7,1765377723669
282683710097,0,1765076263,115672059217698,问题是小米不会养一帮子人天天发视频捧自己臭脚而诋毁华为 但华为有 比如折腾的老猫 水东揭秘等,21721869,AKANeedle,男,,http://i0.hdslb.com/bfs/face/b24cc83103086592e92db9f17fc4bfbe375f69e5.jpg,25,22,1765377723672
282788230865,0,1765166863,115672059217698,菊花出了荣耀模仿粗粮，出了孬娃模仿蓝绿，出了爵士尊享的系列模仿纬图，定价上赶超水果，舆论和营销上全面铺开，是全面对标的，很厉害。,514352799,bili_16545019849,保密,,http://i0.hdslb.com/bfs/face/member/noface.jpg,1,9,1765377723677
282855612049,0,1765216627,115672059217698,"在我看来重要事件是一点没提啊，我来说说我为什么华为一生黑，就因为251天事件，我以前只在小学课本里读到过特别坏的地主老财无良资本家会陷害给自己干活的打工牛马，但是现代法治社会一个企业可以诬告陷害一个要求离职赔偿，并且离职赔偿还是劳动法要求的合力范围内的金额的员工，这事让我看到了什么是真“狼性”，就是不把打工人当人看。
在我看来，离职可以劳动仲裁，可以不想给补偿，这些，任何企业做出来我都不意外，但是，用诬告陷害，用刑事犯罪陷害员工的，任何公司，做过一次，我就再也不看它家产品，营销什么都没用！",43292168,Oceanus_Hu,男,嘴太笨，骂不过为了带货不在乎别人死活的人，不更了,https://i2.hdslb.com/bfs/face/410ee61d4afdf27698aa7ffbb25b0bce677df480.jpg,0,16,1765377723679
282778515921,0,1765157968,115672059217698,"人家后来不是解释了嘛，地震不小心拔掉的中兴线路是传言，济南中兴分部偷资料那次部也是第一时间解释，事法后地区领导第一时间赶到中兴分部处理好了，机场冒充中兴接机工作人员，把中兴客户拉到自家公司不是说拉错人了嘛，在中兴会议室里挖人，不是说路过为了喝点水吹吹空调嘛 陕西运营商断网事件，因为没中标，给人家开了三个大型屏蔽器，那纯属子虚乌有。北部湾拆海底光缆，伪造尼泊尔公文，贿赂西班牙官员。那简直是造谣诽谤。
至于思科告它偷，中兴告它偷，朗讯告它偷，芯源微告它偷，三星告它偷，海力士告它偷 这都是境外势力勾结本土买办恶意打压。",274687395,怀妖身,男,吃好喝好不思考 玩完手机玩电脑,https://i0.hdslb.com/bfs/face/f9aa51ae84b179efeb824bc80f3529a22bc257b8.jpg,1,38,1765377723681
282767105905,0,1765132468,115672059217698,菊花营销话术：小时候用小米，长大了用菊花[doge]领导用菊花，服务员用苹果[doge],67346678,冷漠的水瓶座,保密,,http://i0.hdslb.com/bfs/face/member/noface.jpg,1,24,1765377723682
282684878465,0,1765077100,115672059217698,小米在大是大非上一直都是对外的，然而在小米打特斯拉保时捷的时候，某些不要脸的高管背后捅刀子,249105376,悱恻丿,保密,,https://i1.hdslb.com/bfs/face/eb200fc9869164bcc0149e0e96d349573c9001b5.jpg,10,14,1765377723684
284657156752,0,1765101609,115672059217698,我不喜欢宏大叙事，我只关心我的生活，我的家人，我的朋友，所以我喜欢小米的做事方式，小米的产品就是在保证正常质量的情况下卖给你合理的价格。这是最打动我的，花多少钱就买多少钱的东西。,144897410,云天雨霁,保密,生活不易，且行且珍惜。我永远喜欢呆毛王，阿尔托利雅。,https://i2.hdslb.com/bfs/face/bae60157dca22f8e00e5ce88a7d06d21fd2e06eb.jpg,0,13,1765377723688
269998977025,0,1754266503,114964564085683,"只能说大面上能用，只适合坐办公室大撒把的老板或者不用高强度用机的普通人。
打工人公司专有app基本全军覆没，最大的问题是：不知道哪个边边角角的不常用又很重要的功能，哪天就要用时发现用不了，着急也没用[笑哭]",9554158,哦哟抱蹲防,女,,http://i1.hdslb.com/bfs/face/bce254302a2305b698d05107a5b363f1f60c4205.jpg,97,2639,1765377723851
271186166096,0,1754225667,114964564085683,当你需要用某一个功能的时候，你身边最好有一台备用机。这就是我对鸿蒙的评价。我身边很多朋友都用鸿蒙做主力机，哎，同样的，他们也都有备用机。[doge],291329847,LiteBlackSheep,男,全网同名LiteBlackSheep，不定时更新,https://i0.hdslb.com/bfs/face/cb677e481779c7105a14de045a810f0840636ddb.jpg,126,2054,1765377723855
271179509904,0,1754222325,114964564085683,据说适配需要很多人力物力，维护也需要钱，小app怕承受不起，鸿蒙系统前途堪忧呀,104100721,Sr丶承诺z,保密,,https://i1.hdslb.com/bfs/face/1b533b50fefeda108b4a43d13f4756749531284c.jpg,36,204,1765377723858
271181456256,0,1754223257,114964564085683,虽然还有不足，但是[doge]很多评论表示鸿蒙做主力机，用着没问题，完全满足日常使用,3206842,二哈炖咸鱼,男,·······,https://i1.hdslb.com/bfs/face/1400729c63fd3929d586c60d6ac57f12f1dbfea0.jpg,35,223,1765377723860
271215357808,0,1754241630,114964564085683,多来点这种评测，让想买的人了解清楚目前鸿蒙的缺点。 盲目吹与黑都不要。,300420018,洛城2018,保密,,https://i0.hdslb.com/bfs/face/4ae20e809a4cfa52c20465b043740ab0ac8bbc08.jpg,168,2768,1765377723863
271221763856,0,1754249214,114964564085683,现在鸿蒙最大的问题不是某个软件没有，而是我要用某个软件某个功能的时候没有,1679200045,icu狐臭,保密,,https://i1.hdslb.com/bfs/face/5eeb21a7202a8c5c9adee6549edc9f4e7782205c.jpg,36,1023,1765377723865
270017879825,0,1754279292,114964564085683,其实，流畅跟好用是两回事[思考],2110146797,Mr_沉默是金,保密,ⓘ该账号封禁中,https://i2.hdslb.com/bfs/face/3adb16b49b6c05516165ca9d9930785f04eb81d5.webp,111,1566,1765377723866
273864523344,0,1756036073,114964564085683,我是外卖小哥，但是我也一直在用着华为，以前是P40pro，换到了现在的P70PRO+，说实话华为的手机我用的真的很喜欢，40度的热天出门跑单我手机还插华为的超级快充，那个发热量，手机除了仅仅降了点亮度，仍然丝滑，虽然边框确实烫手，但恰恰说明它的散热性能非常优秀，对比我弟暑假和我一起送单，他用的是一加，直接热到跑单软件闪退，主屏重启了，华为的东西我觉得就是稳定，不会担心它掉链子，我也很相信华为的质量，之前P40pro就是支持ip68防尘防水的，所以我送单的时候从来没有用过防水袋，直接大雨天也是淋着，除了充电口经常受潮影响充电，没任何问题，如今的p70pro+我也依然是淋雨使用，区别在于我现在改用无线快充的手机支架了，也不用担心充电口进水了。手机一直在给我推送鸿蒙纯血版本，但很遗憾我真的很想升级但是手机是我的生产力工具是我吃饭的家伙，我的配送软件各种众包都还没有适配，所以我也一直没办法升级体验，希望可以尽快适配吧，这需求可能小众，但对于我这种职业来说，这1%的需求满足不了，我只能被迫放弃体验那99%了,32401108,是旺仔老馒头吗,男,俗的无畏，雅的轻狂。一位十余年的老嵩鼠，努力翻唱好每首歌，感谢关注,https://i1.hdslb.com/bfs/face/a78ab6c495877b2ae4384f04800fa82142473ac0.jpg,21,712,1765377723868
271723947824,0,1754582907,114964564085683,"我作为安卓开发，目前十年经验，去年开始接触并开发鸿蒙的角度来说鸿蒙的问题，几乎所有开发都是对鸿蒙系统反感并且不看好的。
1、鸿蒙的API及其混乱，甚至升级了版本后会出现不兼容旧版本的情况，安卓这么多年只有很老的版本才会有那些过时的API不能在新版本使用的情况，但纯血鸿蒙才多久啊。而且官方的文档也不是很详细，很多模块就是简单的提了下。如果只是做个用户交互的App，调接口刷新UI这种的其实没啥难度也没啥问题，但一旦涉及到底层的东西比如底蓝牙模块和音视频模块这种。这导致很多需要用到蓝牙的APP都会出现蓝牙断连甚至是连接不上的情况。有鸿蒙手机的可以去看看应用商店电动车的APP，大部分都是一点几分下面都是反馈蓝牙问题的，这点官方到现在还没有解决方案。
2、华为确实给拉了个群说可以咨询鸿蒙开发的问题，可那个群基本没人会回复，上架的问题，我们催了5天才有人回复并且解决。
3、华为的宣传真的误导了很多不懂技术的人，比如鸿蒙5以下的其实是安卓系统，但很多很多人认为他就是鸿蒙系统，我们经常遇到反馈说他是鸿蒙系统怎么下安卓版本[笑哭]。
我只能说路得一步一步走，步子迈大了容易扯坏裆",5036535,zhhach,保密,,https://i0.hdslb.com/bfs/face/93da25917894f578b770b554ee7773e69adc33bf.jpg,52,767,1765377723870
271221691520,0,1754249187,114964564085683,app目前不能说是半成品，只能说是残次品。[辣眼睛]真佩服能拿来当主力机的。给我妈用的怀疑人生。,15128218,高铁过田,女,,https://i1.hdslb.com/bfs/face/95b3f03eb01d79ac79575fdb20aa22c243baab12.jpg,30,779,1765377723872
251411469280,0,1735903957,113753265799489,这回复无敌了,384393217,再见亦是lei,保密,,https://i1.hdslb.com/bfs/face/ffdf7e92f5f706000a123dd250abec301111493c.jpg,10,147,1765377723896
250878241697,0,1735898137,113753265799489,up主测试一直比较偏向于消费者平时戴壳的习惯来的，看到有人说玩游戏戴壳测试不行，绝了[藏狐],35649792,戏精队长kk,男,bilbil 2b的新人up主,http://i0.hdslb.com/bfs/face/c174e11c92464fa078dbdb3462bc85c27092c9ce.jpg,25,272,1765377723898
250944708129,0,1735970219,113753265799489,"用了一段时间给我干破防了，鸿蒙next系统没法和华为笔记本互传数据，系统功能也没完善，用起来就像住进了毛坯房，唯一的优势就是流畅。
非要在🌺和🍎之间选一坨我还是选🍎吧[笑哭]",513093866,狂暴宿主组长_,保密,"1750
",https://i2.hdslb.com/bfs/face/314937da22bc18152070ad7415b5909c6a74411e.jpg,11,90,1765377723899
250756558145,0,1735757836,113753265799489,还是不够犀利,335382363,RDGO,男,,https://i0.hdslb.com/bfs/face/546c7fff7a28cef56a94471ed21bc7e747f39d5e.jpg,5,121,1765377723901
253979274112,0,1738298328,113753265799489,不要乱黑，侧面指纹很先进的。你看，倒闭的爱立信都用这个。,1563841237,用户12756154939,保密,,https://i1.hdslb.com/bfs/face/5f7026dc9c408477d09875db2a3d2beb0a986896.jpg,11,67,1765377723903
250807226865,0,1735817665,113753265799489,标准版就是给采购用的,12182689,吝啬的上帝,男,,https://i1.hdslb.com/bfs/face/f72f123ec8fbb442ff358b79f4b3e716db0c0d13.jpg,293,250,1765377723905
250789229681,0,1735802949,113753265799489,07:09 这里我发表一下我了解到的，线下门店之所以要激活其实不是担心你当黄牛（这只是一个借口）主要是为了SO激活率，这是华为内部一个数据，用来给门店评分的（关系到后续分货）你倒手能不能赚根本不在乎（如果有高溢价经销商就不会把货放到该授权店，而是把大量的货放到hw不能管控的店，只留少部分货给授权店做个数据给hw看，你问就是没货其实有一点点就是不让卖，店员也没办法难道有业绩不赚吗？是经销商不让）[藏狐],435264876,-风水缚止-,男,一枚躺平UP主，喜欢分享在各个地方拍摄的风景。,https://i0.hdslb.com/bfs/face/a2b6f9cffb7c60c65551be448a1ece0706f75c17.jpg,5,61,1765377723907
250778283297,0,1735793013,113753265799489,愿称你为赛博老八[doge],20476681,空蔷cc,男,,https://i1.hdslb.com/bfs/face/8a55752da537b94568b5cf6dfd64d242758d8660.jpg,1,68,1765377723908
251413694240,0,1735905444,113753265799489,我嘞个去 真会自欺欺人,224767612,拉莫率-率德布耀布耀徳,保密,,https://i1.hdslb.com/bfs/face/db2f020953991f6a36c7aa6935d6eb6b6baddd67.jpg,10,54,1765377723911
251292738752,0,1735788462,113753265799489,小米ov苹果评测的时候都是随便骂的，只有某不知名品牌放不开[doge],522348808,To_6,男,,https://i1.hdslb.com/bfs/face/6dc0fd14f34f359958072723b92b06189ceb35f1.jpg,10,87,1765377723913
284671418144,0,1765109932,115675817318202,"1000多的freebuds studio：什么垃圾，垃爆了
400多收的：夯",5412800,动医金城武,男,资料认证：颜值爆表的动医学生ヾ(･&omega;･`｡),http://i2.hdslb.com/bfs/face/8ecd171dbc3aa9b8467a59c64275a6637ff76f9a.jpg,9,85,1765377733719
282779632705,0,1765159115,115675817318202,嘿嘿，无法选中了吧[doge_金箍][doge_金箍][doge_金箍],428051350,小宿雨之诗,男,,https://i1.hdslb.com/bfs/face/1a02f17dc7803214ae3004e17f59bc4d0ff6a4c0.webp,17,181,1765377733723
282792765217,0,1765169699,115675817318202,耳夹放整个世界耳机历史都是夯中夯了，以前设计耳机的人从没有为耳朵油耳朵痒耳朵疼的人考虑过[笑哭][笑哭][笑哭],4366970,郭家三胖,保密,,https://i2.hdslb.com/bfs/face/278ae3c2630417117aee6eeec0209c6a97ea1d52.jpg,11,80,1765377733725
284708927040,0,1765150008,115675817318202,现在的华为耳机确实已经不错了，但是作为一直用华为的人，我很久以前花了800多买过一款华为freebuds 2pro 没错是2pro不是pro.2，半入耳耳机，各种断连，40分钟续航。[doge],13432244,某千夫,男,一个普通人,https://i2.hdslb.com/bfs/face/46aec65859f3ee5145cef278972dae054f34da23.webp,5,31,1765377733726
284832620272,0,1765262899,115675817318202,夯系列视频里讲的最细致且专业的，可以给到夯,94094133,为持生命,男,做人嘛，还是开心最重要,https://i0.hdslb.com/bfs/face/038ced2a3b6460ce2bdb41af38bec49f10ba3dde.jpg,1,5,1765377733728
282784332801,0,1765163508,115675817318202,我是不是耳机呐？我到底是不是耳机呐？！,1822499,遍在狐,男,,http://i2.hdslb.com/bfs/face/43fe73d01417d8fd2a92b00e01558f203216e142.jpg,17,57,1765377733729
284776934208,0,1765202662,115675817318202,华为耳机的命名跟平板一样巨混乱[笑哭],15830132,猫与男,男,,http://i2.hdslb.com/bfs/face/76d541c954f47a052f5847e3cbc84423c769eb0c.jpg,2,6,1765377733731
284703277744,0,1765132789,115675817318202,"Freeclip伟大，无需多言[蜜汁工坊_审核认可]
4E是我用过最舒服的半入耳，出门佩戴又舒服又不怕听不到环境音，还有降噪功能，半入耳的降噪就不要求太多，有就是好[哈基蜜集_赞喵]就是老产品在续航这一块还差了点儿，之前坏了一副，重新购入一副做主力耳机[哈基蜜集_忠诚]
5感觉不如4E，5腔体变大重量变重，不适合我的耳朵，戴久了会痛[蜜汁工坊_乐]
pro一代，在当时的入耳式耳机里还不错，降噪音质都ok，戴久了会痛（算入耳式通病），我得中耳炎的罪魁祸首[哈基蜜集_哈气喵]现在用久了续航崩了算退役了",3305416,摸鱼帝皇,保密,好好学习，天天向上,https://i1.hdslb.com/bfs/face/579309642747c39a83b3070b5027ed15bdf56295.jpg,2,29,1765377733732
284699373920,0,1765127388,115675817318202,那watchbuds呢,402170925,zjrzjr2007,保密,,https://i0.hdslb.com/bfs/face/fa19d141c23d9068c580184101933f3b761fee0d.jpg,0,7,1765377733732
284741800736,0,1765179381,115675817318202,"我提一下我用过的
freebuds4i，AirPods3，AirPodsPRO2，frebudsPRO3
4i大学时穷学生买的，音质我觉得还不错，降噪也就还行，毕竟四百多
AirPods3，用的时间最短最短的，好像也就用了一个多月就吃灰了，音质我觉得挺不错，比4i强多了，舒适度还行，但是最舒服的我还是觉得是苹果那个有线耳机
PRO2降噪很不错，最牛的是通透模式，音质和华为半斤八两我觉得是风格问题
PRO3降噪一样很棒，舒适度差些，我觉得太大了撑耳朵，通透模式用一次就不想用，降噪某些情况比PRO2还好点，现在主要就用这个
我觉得这几个都是不错的产品，主要各个使用场景都不一样并且价格差距也大",434722713,赵客-_-,男,,https://i0.hdslb.com/bfs/face/4868af675bbde23073e99cade691f45e930c89f3.jpg,0,7,1765377733735
282676072273,0,1765070456,115667160271377,QQ只能聊天？这不是优点吗？[doge],95948357,イメリス,男,,https://i0.hdslb.com/bfs/face/member/noface.jpg,12,67,1765377733901
